title,位置,经纬度
中恒苑,上海市徐汇区中恒苑,"121.448090,31.139400"
中海瀛台,上海市徐汇区中海瀛台,"121.452919,31.140421"
丝庐花语,上海市徐汇区丝庐花语,"121.467033,31.195787"
兆丰虹桥公寓,上海市徐汇区兆丰虹桥公寓,"121.423714,31.183250"
懿园,上海市徐汇区懿园,"121.450714,31.203472"
芝大厦,上海市徐汇区芝大厦,"121.448713,31.207088"
明佳公寓,上海市徐汇区明佳公寓,"121.415344,31.178217"
兴荣苑,上海市徐汇区兴荣苑,"121.431755,31.130054"
龙漕路200弄,上海市徐汇区龙漕路200弄,"121.442218,31.167644"
龙呈家园,上海市徐汇区龙呈家园,"121.445564,31.170324"
金巢铂瑞阁,上海市徐汇区金巢铂瑞阁,"121.464798,31.200403"
兴荣苑,上海市徐汇区兴荣苑,"121.431755,31.130054"
兴荣苑,上海市徐汇区兴荣苑,"121.431755,31.130054"
申圃花园,上海市徐汇区申圃花园,"121.428192,31.163101"
誉仁家园,上海市徐汇区誉仁家园,"121.455544,31.156334"
梅陇四村,上海市徐汇区梅陇四村,"121.421989,31.137594"
梅陇四村,上海市徐汇区梅陇四村,"121.421989,31.137594"
华东花苑,上海市徐汇区华东花苑,"121.436935,31.146910"
吉象小区,上海市徐汇区吉象小区,"121.451920,31.182375"
徐汇御景苑,上海市徐汇区徐汇御景苑,"121.447040,31.166428"
广汇花苑,上海市徐汇区广汇花苑,"121.455025,31.192078"
徐汇公寓,上海市徐汇区徐汇公寓,"121.432797,31.161964"
漕东路30弄,上海市徐汇区漕东路30弄,"121.438669,31.173832"
狮城花苑,上海市徐汇区狮城花苑,"121.446724,31.165464"
华东花苑,上海市徐汇区华东花苑,"121.436935,31.146910"
建灵大楼,上海市徐汇区建灵大楼,"121.459351,31.196281"
永兆豪庭,上海市徐汇区永兆豪庭,"121.395447,31.173780"
日晖六村,上海市徐汇区日晖六村,"121.460907,31.197140"
寿祥坊,上海市徐汇区寿祥坊,"121.419189,31.151060"
桂莘小区,上海市徐汇区桂莘小区,"121.407303,31.160444"
狮城花苑,上海市徐汇区狮城花苑,"121.446724,31.165464"
金龙花苑梅花园,上海市徐汇区金龙花苑梅花园,"121.453857,31.168087"
俞三小区,上海市徐汇区俞三小区,"121.448387,31.167953"
长桥一村,上海市徐汇区长桥一村,"121.437584,31.136528"
薛家宅小区,上海市徐汇区薛家宅小区,"121.411888,31.163736"
臻园(公寓)(徐汇),上海市松江区京城国际公寓,"121.198760,31.049590"
东安一村,上海市徐汇区东安一村,"121.457420,31.189100"
东泉小区,上海市徐汇区东泉小区,"121.445175,31.156063"
时运大楼,上海市徐汇区时运大楼,"121.464180,31.200371"
东安一村,上海市徐汇区东安一村,"121.457420,31.189100"
臻园(公寓)(徐汇),上海市松江区京城国际公寓,"121.198760,31.049590"
徐汇华园,上海市徐汇区徐汇华园,"121.452806,31.129184"
爱中爱华公寓,上海市徐汇区爱中爱华公寓,"121.449478,31.186045"
圣骊家园,上海市徐汇区圣骊家园,"121.431778,31.160906"
金轩公寓,上海市徐汇区金轩公寓,"121.439362,31.188540"
梓树园,上海市徐汇区梓树园,"121.430290,31.163054"
圣骊家园,上海市徐汇区圣骊家园,"121.431778,31.160906"
梦蝶苑,上海市徐汇区梦蝶苑,"121.437340,31.164413"
金轩公寓,上海市徐汇区金轩公寓,"121.439362,31.188540"
兴南花园,上海市徐汇区兴南花园,"121.458931,31.200960"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
中信中山大楼,上海市徐汇区中信中山大楼,"121.446412,31.181371"
新路大楼,上海市徐汇区新路大楼,"121.461670,31.200947"
爱邦大厦,上海市徐汇区爱邦大厦,"121.447441,31.188242"
圣骊家园,上海市徐汇区圣骊家园,"121.431778,31.160906"
新汇公寓,上海市徐汇区新汇公寓,"121.446198,31.195114"
新汇公寓,上海市徐汇区新汇公寓,"121.446198,31.195114"
金轩公寓,上海市徐汇区金轩公寓,"121.439362,31.188540"
光大会展中心,上海市徐汇区光大会展中心,"121.428894,31.167114"
光华绿苑,上海市徐汇区光华绿苑,"121.446869,31.121233"
梅陇四村,上海市徐汇区梅陇四村,"121.421989,31.137594"
爱和大厦,上海市徐汇区爱和大厦,"121.446701,31.188372"
精文公寓,上海市闵行区精文公寓,"121.390892,31.151268"
中恒苑,上海市徐汇区中恒苑,"121.448090,31.139400"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
麦克花园(公寓),上海市徐汇区麦克花园,"121.428741,31.148399"
永兆豪庭,上海市徐汇区永兆豪庭,"121.395447,31.173780"
爱和大厦,上海市徐汇区爱和大厦,"121.446701,31.188372"
天龙苑,上海市徐汇区天龙苑,"121.447701,31.157650"
华沁家园,上海市徐汇区华沁家园,"121.451424,31.138878"
梅陇四村,上海市徐汇区梅陇四村,"121.421989,31.137594"
华悦家园,上海市徐汇区华悦家园,"121.410751,31.166965"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
梅陇九村,上海市浦东新区梅陇九村,"121.526901,31.220316"
华东花苑,上海市徐汇区华东花苑,"121.436935,31.146910"
松风花园,上海市徐汇区松风花园,"121.433243,31.132858"
爱建大厦,上海市徐汇区爱建大厦,"121.448433,31.188643"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
虹二小区,上海市徐汇区虹二小区,"121.425377,31.195839"
月季园(徐汇),上海市徐汇区月季园(徐汇),"121.410957,31.149001"
上海新邨,上海市徐汇区上海新邨,"121.446683,31.208406"
襄阳南路100弄,上海市徐汇区襄阳南路100弄,"121.456598,31.214556"
挹翠苑,上海市徐汇区挹翠苑,"121.445923,31.154007"
莱诗邸,上海市徐汇区莱诗邸,"121.439728,31.190178"
中信中山大楼,上海市徐汇区中信中山大楼,"121.446412,31.181371"
祥和公寓(徐汇),上海市徐汇区徐汇,"121.419417,31.166917"
圣骊家园,上海市徐汇区圣骊家园,"121.431778,31.160906"
圣骊家园,上海市徐汇区圣骊家园,"121.431778,31.160906"
佳安公寓,上海市徐汇区佳安公寓,"121.447174,31.189648"
沪贵苑,上海市徐汇区沪贵苑,"121.433441,31.187271"
新汇公寓,上海市徐汇区新汇公寓,"121.446198,31.195114"
徐汇苑,上海市徐汇区徐汇苑,"121.443699,31.177821"
年平花苑,上海市徐汇区年平花苑,"121.459145,31.207577"
尚海湾豪庭,上海市徐汇区尚海湾豪庭,"121.430611,31.193581"
桂梅别墅(公寓),上海市徐汇区桂梅别墅,"121.408600,31.156513"
科乐苑,上海市徐汇区科乐苑,"121.451508,31.193438"
望族城,上海市徐汇区上海望族城,"121.435837,31.170012"
广汇花苑,上海市徐汇区广汇花苑,"121.455025,31.192078"
金浦大楼,上海市徐汇区金浦大楼,"121.436768,31.175400"
徐汇公寓,上海市徐汇区徐汇公寓,"121.432797,31.161964"
挹翠苑,上海市徐汇区挹翠苑,"121.445923,31.154007"
金浦大楼,上海市徐汇区金浦大楼,"121.436768,31.175400"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
金浦大楼,上海市徐汇区金浦大楼,"121.436768,31.175400"
康宁坊,上海市徐汇区康宁坊,"121.427025,31.158213"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
沪华公寓,上海市徐汇区沪华公寓,"121.433327,31.163887"
梅陇四村,上海市徐汇区梅陇四村,"121.421989,31.137594"
康宁坊,上海市徐汇区康宁坊,"121.427025,31.158213"
海斯大厦,上海市徐汇区海斯大厦,"121.436569,31.201883"
臻园(公寓)(徐汇),上海市松江区京城国际公寓,"121.198760,31.049590"
汇成桂苑,上海市徐汇区汇成桂苑,"121.439705,31.189114"
西雅图嘉萱苑,上海市徐汇区嘉萱苑,"121.438309,31.166847"
嘉嘉大楼,上海市徐汇区嘉嘉大楼,"121.459122,31.209761"
光大会展中心,上海市徐汇区光大会展中心,"121.428894,31.167114"
明园小安桥,上海市徐汇区明园小安桥,"121.423767,31.185215"
中海瀛台,上海市徐汇区中海瀛台,"121.452919,31.140421"
明园世纪城,上海市徐汇区明园世纪城,"121.458977,31.212215"
光大会展中心,上海市徐汇区光大会展中心,"121.428894,31.167114"
银亿徐汇酩悦,上海市徐汇区银亿徐汇酩悦售楼处,"121.460192,31.197729"
爱邦大厦,上海市徐汇区爱邦大厦,"121.447441,31.188242"
爱建园,上海市宝山区爱建园,"121.371109,31.354818"
高欣公寓,上海市徐汇区高欣公寓,"121.450607,31.200504"
上海五月天(办公楼),上海市,"121.473701,31.230416"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
光大会展中心,上海市徐汇区光大会展中心,"121.428894,31.167114"
金桂苑(徐汇),上海市徐汇区金桂苑,"121.437026,31.145850"
爱邦大厦,上海市徐汇区爱邦大厦,"121.447441,31.188242"
鹏欣公寓,上海市徐汇区鹏欣公寓,"121.444061,31.184069"
鹏欣公寓,上海市徐汇区鹏欣公寓,"121.444061,31.184069"
锦馨公寓,上海市徐汇区锦馨公寓,"121.417816,31.190113"
新湖云庭,上海市徐汇区新湖云庭,"121.461090,31.192234"
天钥花苑,上海市徐汇区天钥花苑,"121.439522,31.187006"
臻园(公寓)(徐汇),上海市松江区京城国际公寓,"121.198760,31.049590"
天钥花苑,上海市徐汇区天钥花苑,"121.439522,31.187006"
金兰花苑,上海市徐汇区金兰花苑,"121.457382,31.201424"
兴南花园,上海市徐汇区兴南花园,"121.458931,31.200960"
臻园(公寓)(徐汇),上海市松江区京城国际公寓,"121.198760,31.049590"
漓江山水花园,上海市徐汇区漓江山水花园,"121.446149,31.116152"
臻园(公寓)(徐汇),上海市松江区京城国际公寓,"121.198760,31.049590"
徐家汇花园,上海市徐汇区徐家汇花园,"121.446953,31.193148"
麦克花园(公寓),上海市徐汇区麦克花园,"121.428741,31.148399"
佳安公寓,上海市徐汇区佳安公寓,"121.447174,31.189648"
瑞金南苑,上海市徐汇区瑞金南苑,"121.467249,31.199620"
爱建园,上海市宝山区爱建园,"121.371109,31.354818"
中科新苑,上海市徐汇区中科新苑,"121.458488,31.200909"
徐虹华庭,上海市徐汇区徐虹华庭,"121.426376,31.189703"
凯华公寓,上海市徐汇区凯华公寓,"121.432167,31.182135"
尚海湾豪庭,上海市徐汇区尚海湾豪庭,"121.430611,31.193581"
华狮国际公寓,上海市徐汇区嘉创华狮国际公寓,"121.441582,31.190783"
湖南路298弄,上海市徐汇区湖南路298弄,"121.438681,31.208526"
锦岩小区,上海市徐汇区锦岩小区,"121.456261,31.207298"
岳阳大楼,上海市徐汇区岳阳大楼,"121.453057,31.203696"
岳阳大楼,上海市徐汇区岳阳大楼,"121.453057,31.203696"
岳阳大楼,上海市徐汇区岳阳大楼,"121.453057,31.203696"
世家小区,上海市徐汇区世家小区,"121.460693,31.209019"
世家小区,上海市徐汇区世家小区,"121.460693,31.209019"
徐家汇花园,上海市徐汇区徐家汇花园,"121.446953,31.193148"
宛平南苑,上海市徐汇区宛平南苑,"121.446120,31.192352"
电影华苑,上海市徐汇区电影华苑,"121.440720,31.184343"
远雄徐汇园,上海市徐汇区远雄徐汇园,"121.464022,31.198085"
徐家汇花园,上海市徐汇区徐家汇花园,"121.446953,31.193148"
芝大厦,上海市徐汇区芝大厦,"121.448713,31.207088"
徐汇苑,上海市徐汇区徐汇苑,"121.443699,31.177821"
远雄徐汇园,上海市徐汇区远雄徐汇园,"121.464022,31.198085"
莱诗邸,上海市徐汇区莱诗邸,"121.439728,31.190178"
徐汇苑,上海市徐汇区徐汇苑,"121.443699,31.177821"
乌中小区,上海市徐汇区乌中小区,"121.446861,31.212217"
汇宁花园,上海市徐汇区汇宁花园,"121.431854,31.200317"
汇龙花苑(徐汇),上海市徐汇区徐汇,"121.419417,31.166917"
乾骏大厦,上海市徐汇区乾骏大厦,"121.438187,31.164591"
祥和公寓(徐汇),上海市徐汇区徐汇,"121.419417,31.166917"
宜仕怡家,上海市徐汇区宜仕怡家,"121.439789,31.176558"
新湖云庭,上海市徐汇区新湖云庭,"121.461090,31.192234"
常熟路228弄,上海市徐汇区常熟路228弄,"121.448638,31.214437"
明园小安桥,上海市徐汇区明园小安桥,"121.423767,31.185215"
宛平南路240弄,上海市徐汇区宛平南路240弄,"121.446047,31.193114"
天平路222弄,上海市徐汇区天平路222弄,"121.437834,31.199296"
凯迪虹桥晶舍,上海市徐汇区凯迪虹桥晶舍,"121.413994,31.181120"
丝庐花语,上海市徐汇区丝庐花语,"121.467033,31.195787"
徐汇新城(公寓),上海市徐汇区上南公寓,"121.432797,31.161964"
凯迪虹桥晶舍,上海市徐汇区凯迪虹桥晶舍,"121.413994,31.181120"
天平路215弄,上海市徐汇区天平路二一五弄,"121.440071,31.197603"
中海瀛台,上海市徐汇区中海瀛台,"121.452919,31.140421"
凯迪虹桥晶舍,上海市徐汇区凯迪虹桥晶舍,"121.413994,31.181120"
芝大厦,上海市徐汇区芝大厦,"121.448713,31.207088"
凯迪虹桥晶舍,上海市徐汇区凯迪虹桥晶舍,"121.413994,31.181120"
乾骏园,上海市徐汇区乾骏园,"121.439766,31.166302"
乌中小区,上海市徐汇区乌中小区,"121.446861,31.212217"
建国西路211弄,上海市徐汇区建国西路211弄,"121.461749,31.205858"
永嘉路485弄,上海市徐汇区永嘉路485弄,"121.453695,31.206323"
淮海中路1751号,上海市徐汇区淮海中路1751号,"121.441628,31.206085"
南林公寓,上海市徐汇区南林公寓,"121.426483,31.179876"
徐汇一品苑,上海市徐汇区徐汇一品苑,"121.440185,31.213929"
嘉丽苑(徐汇),上海市徐汇区嘉丽苑(徐汇),"121.455314,31.216409"
汇京佳丽园,上海市徐汇区汇京佳丽园,"121.429688,31.147007"
云福大厦,上海市徐汇区云福大厦,"121.462288,31.202662"
望族城,上海市徐汇区上海望族城,"121.435837,31.170012"
华悦家园,上海市徐汇区华悦家园,"121.410751,31.166965"
星罗苑,上海市徐汇区星罗苑,"121.438606,31.135939"
南林公寓,上海市徐汇区南林公寓,"121.426483,31.179876"
星罗苑,上海市徐汇区星罗苑,"121.438606,31.135939"
协昌小区,上海市徐汇区协昌小区,"121.444443,31.179728"
徐家汇花园,上海市徐汇区徐家汇花园,"121.446953,31.193148"
芳草苑(徐汇),上海市徐汇区芳草苑,"121.444121,31.172375"
徐汇御景苑,上海市徐汇区徐汇御景苑,"121.447040,31.166428"
徐汇世家花园,上海市徐汇区徐汇世家花园,"121.418326,31.181418"
徐汇世家花园,上海市徐汇区徐汇世家花园,"121.418326,31.181418"
绿邑新苑,上海市徐汇区绿邑新苑,"121.452675,31.154293"
汇京佳丽园,上海市徐汇区汇京佳丽园,"121.429688,31.147007"
实业公寓,上海市徐汇区实业公寓,"121.436996,31.192621"
西雅图嘉萱苑,上海市徐汇区嘉萱苑,"121.438309,31.166847"
乾骏大厦,上海市徐汇区乾骏大厦,"121.438187,31.164591"
凯华公寓,上海市徐汇区凯华公寓,"121.432167,31.182135"
实业公寓,上海市徐汇区实业公寓,"121.436996,31.192621"
徐虹大楼,上海市徐汇区徐虹大楼,"121.425438,31.186871"
小木桥路323弄,上海市徐汇区小木桥路323弄,"121.459335,31.197182"
徐汇世家花园,上海市徐汇区徐汇世家花园,"121.418326,31.181418"
协昌小区,上海市徐汇区协昌小区,"121.444443,31.179728"
裕德大厦,上海市徐汇区江南裕德大厦,"121.434364,31.185045"
徐汇世家花园,上海市徐汇区徐汇世家花园,"121.418326,31.181418"
金龙花苑茶花园,上海市徐汇区金龙花苑茶花园,"121.456573,31.168858"
锦蝶苑,上海市徐汇区锦蝶苑,"121.450958,31.192451"
徐汇世家花园,上海市徐汇区徐汇世家花园,"121.418326,31.181418"
汇成桂苑,上海市徐汇区汇成桂苑,"121.439705,31.189114"
汇站街80弄,上海市徐汇区汇站街80弄,"121.432952,31.190011"
宜德苑,上海市徐汇区宜德苑,"121.425911,31.185287"
汇成桂苑,上海市徐汇区汇成桂苑,"121.439705,31.189114"
上海师大新村,上海市徐汇区上海师大新村,"121.417385,31.158616"
裕德大厦,上海市徐汇区江南裕德大厦,"121.434364,31.185045"
嘉丽苑(徐汇),上海市徐汇区嘉丽苑(徐汇),"121.455314,31.216409"
华泾绿苑,上海市徐汇区华泾绿苑,"121.457855,31.114353"
梓树园,上海市徐汇区梓树园,"121.430290,31.163054"
金轩公寓,上海市徐汇区金轩公寓,"121.439362,31.188540"
新湖云庭,上海市徐汇区新湖云庭,"121.461090,31.192234"
梦蝶苑,上海市徐汇区梦蝶苑,"121.437340,31.164413"
凯托大厦,上海市徐汇区凯托大厦,"121.424950,31.183237"
明安馨苑,上海市徐汇区明安馨苑,"121.442009,31.175724"
上影广场(徐汇),上海市徐汇区上影广场,"121.439357,31.184426"
佳安公寓,上海市徐汇区佳安公寓,"121.447174,31.189648"
华鼎广场,上海市徐汇区华鼎广场,"121.432045,31.180027"
明园世纪城,上海市徐汇区明园世纪城,"121.458977,31.212215"
徐家汇花园,上海市徐汇区徐家汇花园,"121.446953,31.193148"
新湖云庭,上海市徐汇区新湖云庭,"121.461090,31.192234"
